"","siteID","xcoord","ycoord","mdcaty","wgt","stratum","panel","EvalStatus","EvalReason","gnis_name","reachcode","c3_zone","length_km","resource","streamcode","comment202","shape_leng","basin_name"
"121","FLSS21001-121",278583.91806962,731908.176016201,"Equal",821947.177464965,"Zone 1","OverSamp","NotEval"," ","Jack Creek","03130012000766","Zone 1",0.498543609612,"Stream","5694-03130012000766","",498.543609612,"Zone 1"
"122","FLSS21001-122",159755.081211646,769243.265790811,"Equal",821947.177464965,"Zone 1","OverSamp","NotEval"," ","Murder Creek","03140103000570","Zone 1",2.17596145621,"Stream","6334-03140103000570","",2175.96145621,"Zone 1"
"123","FLSS21001-123",200016.76903492,760074.61508345,"Equal",821947.177464965,"Zone 1","OverSamp","NotEval"," ","Camp Creek","03140203001268","Zone 1",2.31027613467,"Stream","4534-03140203001268","",2310.27613467,"Zone 1"
"124","FLSS21001-124",354499.795026676,737072.605331952,"Equal",821947.177464965,"Zone 1","OverSamp","NotEval"," ","","03120003002593","Zone 1",1.50360070782,"Stream","701-03120003002593","",1503.60070782,"Zone 1"
"125","FLSS21001-125",306962.648534432,679301.344891129,"Equal",821947.177464965,"Zone 1","OverSamp","NotEval"," ","","03130011002541","Zone 1",1.66658961682,"Stream","1095-03130011002541","",1666.58961682,"Zone 1"
"126","FLSS21001-126",141156.994288265,720811.043089967,"Equal",821947.177464965,"Zone 1","OverSamp","NotEval"," ","Live Oak Creek","03140105000024","Zone 1",3.47131905985,"Stream","6000-03140105000024","",3471.31905985,"Zone 1"
"127","FLSS21001-127",330977.224942173,723326.632088928,"Equal",821947.177464965,"Zone 1","OverSamp","NotEval"," ","","03120003000467","Zone 1",2.26039621392,"Stream","340-03120003000467","",2260.39621392,"Zone 1"
"128","FLSS21001-128",87325.2018134848,746986.289102327,"Equal",821947.177464965,"Zone 1","OverSamp","NotEval"," ","Crooked Creek","03140305003960","Zone 1",0.476494039149,"Stream","113403-03140305003960","",476.494039149,"Zone 1"
"129","FLSS21001-129",215897.130849358,769010.482113545,"Equal",821947.177464965,"Zone 1","OverSamp","NotEval"," ","Fowler Branch","03140203000881","Zone 1",3.56158606723,"Stream","5314-03140203000881","",3561.58606723,"Zone 1"
"130","FLSS21001-130",335527.284383443,743759.334623931,"Equal",821947.177464965,"Zone 1","OverSamp","NotEval"," ","","03130011000694","Zone 1",1.71593146048,"Stream","930-03130011000694","",1715.93146048,"Zone 1"
"131","FLSS21001-131",208943.609963266,750248.066534965,"Equal",821947.177464965,"Zone 1","OverSamp","NotEval"," ","Sandy Creek","03140203000197","Zone 1",1.8732175568,"Stream","7076-03140203000197","",1873.2175568,"Zone 1"
"132","FLSS21001-132",292105.660714107,644585.428736506,"Equal",821947.177464965,"Zone 1","OverSamp","NotEval"," ","Little Double Creek","03130011000452","Zone 1",6.9710140294,"Stream","5928-03130011000452","",6971.0140294,"Zone 1"
"133","FLSS21001-133",349522.735333554,728224.094035133,"Equal",821947.177464965,"Zone 1","OverSamp","NotEval"," ","","03120003000771","Zone 1",1.92760549801,"Stream","501-03120003000771","",1927.60549801,"Zone 1"
"134","FLSS21001-134",180029.100428699,768628.485971831,"Equal",821947.177464965,"Zone 1","OverSamp","NotEval"," ","Long Creek","03140103000117","Zone 1",12.2611118554,"Stream","6050-03140103000117","",12261.1118554,"Zone 1"
"135","FLSS21001-135",342341.102350198,674537.090439184,"Equal",821947.177464965,"Zone 1","OverSamp","NotEval"," ","Big Spring Creek","03120003000973","Zone 1",2.69020395814,"Stream","4142-03120003000973","",2690.20395814,"Zone 1"
"136","FLSS21001-136",146296.764057102,728946.113024452,"Equal",821947.177464965,"Zone 1","OverSamp","NotEval"," ","","03140105000134","Zone 1",2.57151556478,"Stream","113621-03140105000134","",2571.51556478,"Zone 1"
"137","FLSS21001-137",215291.014436355,702878.122757165,"Equal",821947.177464965,"Zone 1","OverSamp","NotEval"," ","West Bay Creek","03140101000214","Zone 1",2.21487582166,"Stream","7685-03140101000214","",2214.87582166,"Zone 1"
"138","FLSS21001-138",136368.439667356,760210.804829109,"Equal",821947.177464965,"Zone 1","OverSamp","NotEval"," ","","03140104000533","Zone 1",2.47300723964,"Stream","2527-03140104000533","",2473.00723964,"Zone 1"
"139","FLSS21001-139",209646.054681318,775519.005835477,"Equal",821947.177464965,"Zone 1","OverSamp","NotEval"," ","","03140202002236","Zone 1",1.521712754,"Stream","2878-03140202002236","",1521.712754,"Zone 1"
"140","FLSS21001-140",282544.362915253,648895.239969295,"Equal",821947.177464965,"Zone 1","OverSamp","NotEval"," ","Horseshoe Creek","03130011000152","Zone 1",6.47852218914,"Stream","5612-03130011000152","",6478.52218914,"Zone 1"
"141","FLSS21001-141",193520.520369317,747684.617091035,"Equal",821947.177464965,"Zone 1","OverSamp","NotEval"," ","Steep Head Branch","03140102000384","Zone 1",3.20048153464,"Stream","7318-03140102000384","",3200.48153464,"Zone 1"
"142","FLSS21001-142",385530.620933768,726343.401156209,"Equal",821947.177464965,"Zone 1","OverSamp","NotEval"," ","","03120001000386","Zone 1",0.27815054193,"Stream","113-03120001000386","",278.15054193,"Zone 1"
"143","FLSS21001-143",235868.056430145,775924.85035754,"Equal",821947.177464965,"Zone 1","OverSamp","NotEval"," ","East Pittman Creek","03140203011038","Zone 1",2.48999269189,"Stream","5125-03140203011038","",2489.99269189,"Zone 1"
"144","FLSS21001-144",303792.684830415,704996.867719758,"Equal",821947.177464965,"Zone 1","OverSamp","NotEval"," ","Outside Lake","03130011002234","Zone 1",4.79818436047,"Stream","6527-03130011002234","",4798.18436047,"Zone 1"
"145","FLSS21001-145",232621.377467992,715957.472678465,"Equal",821947.177464965,"Zone 1","OverSamp","NotEval"," ","Botheration Creek","03140203000022","Zone 1",1.90775707374,"Stream","4322-03140203000022","",1907.75707374,"Zone 1"
"146","FLSS21001-146",122231.760414146,752391.324910119,"Equal",821947.177464965,"Zone 1","OverSamp","NotEval"," ","","03140104000624","Zone 1",1.55646988078,"Stream","2565-03140104000624","",1556.46988078,"Zone 1"
"147","FLSS21001-147",248774.656651893,770889.577140333,"Equal",821947.177464965,"Zone 1","OverSamp","NotEval"," ","","03140203001176","Zone 1",0.935291513753,"Stream","3218-03140203001176","",935.291513753,"Zone 1"
"148","FLSS21001-148",100783.869588117,773825.669341484,"Equal",821947.177464965,"Zone 1","OverSamp","NotEval"," ","Malloy Branch","03140104000276","Zone 1",6.99014272358,"Stream","6078-03140104000276","",6990.14272358,"Zone 1"
"149","FLSS21001-149",332320.435229972,736359.998559629,"Equal",821947.177464965,"Zone 1","OverSamp","NotEval"," ","Pitman Branch","03120003000478","Zone 1",1.09412880367,"Stream","6741-03120003000478","",1094.12880367,"Zone 1"
"150","FLSS21001-150",80922.4927708351,717011.71428619,"Equal",821947.177464965,"Zone 1","OverSamp","NotEval"," ","","03140107002663","Zone 1",2.26545082017,"Stream","7998-03140107002663","",2265.45082017,"Zone 1"
"151","FLSS21001-151",400075.421588361,707638.396471584,"Equal",146788.916761147,"Zone 2","Base","NotEval"," ","","03110103000264","Zone 2",1.49878662865,"Stream","8866-03110103000264","",1498.78662865,"Zone 2"
"152","FLSS21001-152",406070.520770941,691525.444325077,"Equal",146788.916761147,"Zone 2","Base","NotEval"," ","Cow Creek","03110103000259","Zone 2",11.9950001729,"Stream","9055-03110103000259","Landowner only allows access fro groundwater",11995.0001729,"Zone 2"
"153","FLSS21001-153",555802.778235559,665004.627680372,"Equal",146788.916761147,"Zone 2","Base","NotEval"," ","Fivemile Creek","03110206000351","Zone 2",1.08197249985,"Stream","109408-03110206000351","",1081.97249985,"Zone 2"
"154","FLSS21001-154",533877.384435408,661685.848761083,"Equal",146788.916761147,"Zone 2","Base","NotEval"," ","Hammock Branch","03110206000109","Zone 2",5.22995000852,"Stream","10008-03110206000109","",5229.95000852,"Zone 2"
"155","FLSS21001-155",436768.060979274,729599.56642183,"Equal",146788.916761147,"Zone 2","Base","NotEval"," ","Gum Creek","03110103002037","Zone 2",3.22012939709,"Stream","9112-03110103002037","",3220.12939709,"Zone 2"
"156","FLSS21001-156",462925.752354281,658503.102070605,"Equal",146788.916761147,"Zone 2","Base","NotEval"," ","Reedy Creek","03110102000330","Zone 2",4.56282546125,"Stream","9367-03110102000330","",4562.82546125,"Zone 2"
"157","FLSS21001-157",575652.815448117,674675.405749722,"Equal",146788.916761147,"Zone 2","Base","NotEval"," ","Alligator Creek","03110206000065","Zone 2",5.05136462839,"Stream","9943-03110206000065","",5051.36462839,"Zone 2"
"158","FLSS21001-158",516697.01493406,707758.066900969,"Equal",146788.916761147,"Zone 2","Base","NotEval"," ","McCall Branch","03110201000495","Zone 2",2.10776084972,"Stream","10047-03110201000495","",2107.76084972,"Zone 2"
"159","FLSS21001-159",422766.539503984,668287.984534533,"Equal",146788.916761147,"Zone 2","Base","NotEval"," ","Fenholloway River","03110102000244","Zone 2",0.692239360504,"Stream","108080-03110102000244","",692.239360504,"Zone 2"
"160","FLSS21001-160",467194.433096764,642182.183419439,"Equal",146788.916761147,"Zone 2","Base","NotEval"," ","","03110102000424","Zone 2",1.629090259,"Stream","8566-03110102000424","",1629.090259,"Zone 2"
"161","FLSS21001-161",553979.672158002,648034.760313352,"Equal",146788.916761147,"Zone 2","Base","NotEval"," ","","03110206000187","Zone 2",2.00459399123,"Stream","9677-03110206000187","",2004.59399123,"Zone 2"
"162","FLSS21001-162",526816.522116255,579673.788131203,"Equal",146788.916761147,"Zone 2","Base","NotEval"," ","Porter Slough","03110101000133","Zone 2",5.10967750959,"Stream","10144-03110101000133","",5109.67750959,"Zone 2"
"163","FLSS21001-163",434307.704415089,676558.034721502,"Equal",146788.916761147,"Zone 2","Base","NotEval"," ","Spring Creek","03110102000259","Zone 2",3.75176460364,"Stream","9226-03110102000259","",3751.76460364,"Zone 2"
"164","FLSS21001-164",468955.190049448,656062.239095932,"Equal",146788.916761147,"Zone 2","Base","NotEval"," ","Owl Creek","03110102000310","Zone 2",4.80085761237,"Stream","9182-03110102000310","",4800.85761237,"Zone 2"
"165","FLSS21001-165",532015.313227703,680150.68641004,"Equal",146788.916761147,"Zone 2","Base","NotEval"," ","Clay Hole Creek","03110206000149","Zone 2",2.07599986989,"Stream","108703-03110206000149","",2075.99986989,"Zone 2"
"166","FLSS21001-166",525560.392811233,581556.126535728,"Equal",146788.916761147,"Zone 2","OverSamp","NotEval"," ","","03110101001172","Zone 2",1.6782986476,"Stream","9542-03110101001172","",1678.2986476,"Zone 2"
"167","FLSS21001-167",400744.981630121,680448.325926262,"Equal",146788.916761147,"Zone 2","OverSamp","NotEval"," ","","03120001000255","Zone 2",1.98011558457,"Stream","10498-03120001000255","",1980.11558457,"Zone 2"
"168","FLSS21001-168",433589.08985372,703608.392083709,"Equal",146788.916761147,"Zone 2","OverSamp","NotEval"," ","","03110103000142","Zone 2",8.05956378133,"Stream","8854-03110103000142","",8059.56378133,"Zone 2"
"169","FLSS21001-169",563869.149697881,663461.720346095,"Equal",146788.916761147,"Zone 2","OverSamp","NotEval"," ","New River","03110206010703","Zone 2",1.08962875638,"Stream","10093-03110206010703","",1089.62875638,"Zone 2"
"170","FLSS21001-170",523791.518398093,706368.604072314,"Equal",146788.916761147,"Zone 2","OverSamp","NotEval"," ","","03110201000486","Zone 2",1.56102696305,"Stream","9601-03110201000486","",1561.02696305,"Zone 2"
"171","FLSS21001-171",470035.953613525,735628.103392404,"Equal",146788.916761147,"Zone 2","OverSamp","NotEval"," ","Jumping Gully Creek","03110203000316","Zone 2",1.18153580502,"Stream","10433-03110203000316","",1181.53580502,"Zone 2"
"172","FLSS21001-172",465792.307768398,630011.733754583,"Equal",146788.916761147,"Zone 2","OverSamp","NotEval"," ","Sand Hill Creek","03110102022291","Zone 2",6.09066066004,"Stream","9217-03110102022291","",6090.66066004,"Zone 2"
"173","FLSS21001-173",583828.827173665,661296.063004423,"Equal",146788.916761147,"Zone 2","OverSamp","NotEval"," ","Alligator Creek","03110206000238","Zone 2",3.17595026396,"Stream","9947-03110206000238","",3175.95026396,"Zone 2"
"174","FLSS21001-174",530056.059627145,712105.570211488,"Equal",146788.916761147,"Zone 2","OverSamp","NotEval"," ","Little Creek","03110201000110","Zone 2",8.66367929156,"Stream","10030-03110201000110","",8663.67929156,"Zone 2"
"175","FLSS21001-175",429850.814513296,659129.186878663,"Equal",146788.916761147,"Zone 2","OverSamp","NotEval"," ","Okefenokee Slough","03110102000748","Zone 2",5.10346811174,"Stream","9181-03110102000748","",5103.46811174,"Zone 2"
"176","FLSS21001-176",461529.492931688,656159.517718507,"Equal",146788.916761147,"Zone 2","OverSamp","NotEval"," ","Kettle Creek","03110102022281","Zone 2",2.89501898157,"Stream","9144-03110102022281","",2895.01898157,"Zone 2"
"177","FLSS21001-177",519188.780755061,647683.280214924,"Equal",146788.916761147,"Zone 2","OverSamp","NotEval"," ","","03110206000172","Zone 2",2.6582960551,"Stream","9672-03110206000172","",2658.2960551,"Zone 2"
"178","FLSS21001-178",521014.129490012,572478.440030373,"Equal",146788.916761147,"Zone 2","OverSamp","NotEval"," ","","03110101008625","Zone 2",3.34327498962,"Stream","9559-03110101008625","",3343.27498962,"Zone 2"
"179","FLSS21001-179",449636.244701211,676510.173549244,"Equal",146788.916761147,"Zone 2","OverSamp","NotEval"," ","Fenholloway River","03110102000624","Zone 2",5.97988212549,"Stream","9079-03110102000624","",5979.88212549,"Zone 2"
"180","FLSS21001-180",571780.207434846,657046.492751551,"Equal",146788.916761147,"Zone 2","OverSamp","NotEval"," ","Sampson River","03110206000234","Zone 2",1.21253178705,"Stream","108106-03110206000234","",1212.53178705,"Zone 2"
"181","FLSS21001-181",541265.777750666,673084.886576489,"Equal",146788.916761147,"Zone 2","OverSamp","NotEval"," ","","03110206001522","Zone 2",0.26760815264,"Stream","9777-03110206001522","",267.60815264,"Zone 2"
"182","FLSS21001-182",523536.188837781,582002.505802019,"Equal",146788.916761147,"Zone 2","OverSamp","NotEval"," ","Wekiva River","03110101000046","Zone 2",2.33869115046,"Stream","10342-03110101000046","",2338.69115046,"Zone 2"
"183","FLSS21001-183",412281.588131072,719683.385189008,"Equal",146788.916761147,"Zone 2","OverSamp","NotEval"," ","Mill Pond Creek","03110103000255","Zone 2",1.11863830036,"Stream","98468-03110103000255","",1118.63830036,"Zone 2"
"184","FLSS21001-184",446278.175148148,655631.800260157,"Equal",146788.916761147,"Zone 2","OverSamp","NotEval"," ","","03110102000803","Zone 2",0.86987284302,"Stream","8616-03110102000803","",869.87284302,"Zone 2"
"185","FLSS21001-185",556225.499509319,662592.730606451,"Equal",146788.916761147,"Zone 2","OverSamp","NotEval"," ","Fivemile Creek","03110206000351","Zone 2",6.34280066093,"Stream","10002-03110206000351","",6342.80066093,"Zone 2"
"186","FLSS21001-186",510020.467802115,694472.144081021,"Equal",146788.916761147,"Zone 2","OverSamp","NotEval"," ","","03110201000320","Zone 2",1.55255305968,"Stream","9582-03110201000320","",1552.55305968,"Zone 2"
"187","FLSS21001-187",497785.553092832,720426.232907169,"Equal",146788.916761147,"Zone 2","OverSamp","NotEval"," ","","03110201000513","Zone 2",0.17012300943,"Stream","9614-03110201000513","",170.12300943,"Zone 2"
"188","FLSS21001-188",470792.671603868,630826.977904773,"Equal",146788.916761147,"Zone 2","OverSamp","NotEval"," ","","03110102000448","Zone 2",1.79408785988,"Stream","8571-03110102000448","",1794.08785988,"Zone 2"
"189","FLSS21001-189",539326.807962181,656987.720796822,"Equal",146788.916761147,"Zone 2","OverSamp","NotEval"," ","Pareners Branch","03110206000111","Zone 2",8.35366306039,"Stream","10142-03110206000111","",8353.66306039,"Zone 2"
"190","FLSS21001-190",506690.289702556,709369.245340001,"Equal",146788.916761147,"Zone 2","OverSamp","NotEval"," ","","03110201000501","Zone 2",2.83976673868,"Stream","9606-03110201000501","",2839.76673868,"Zone 2"
"191","FLSS21001-191",451136.660981319,662997.109491129,"Equal",146788.916761147,"Zone 2","OverSamp","NotEval"," ","Hall Creek","03110102000361","Zone 2",1.15709609568,"Stream","9114-03110102000361","",1157.09609568,"Zone 2"
"192","FLSS21001-192",464596.37108347,654063.498712549,"Equal",146788.916761147,"Zone 2","OverSamp","NotEval"," ","","03110102012536","Zone 2",0.123527756383,"Stream","8759-03110102012536","",123.527756383,"Zone 2"
"193","FLSS21001-193",532729.587084972,699339.490653587,"Equal",146788.916761147,"Zone 2","OverSamp","NotEval"," ","Robinson Creek","03110201000013","Zone 2",4.80218630471,"Stream","10159-03110201000013","",4802.18630471,"Zone 2"
"194","FLSS21001-194",508591.148605434,578902.906256996,"Equal",146788.916761147,"Zone 2","OverSamp","NotEval"," ","Kelly Creek","03110101000214","Zone 2",4.22793707487,"Stream","10015-03110101000214","",4227.93707487,"Zone 2"
"195","FLSS21001-195",444234.193477501,679515.906302103,"Equal",146788.916761147,"Zone 2","OverSamp","NotEval"," ","Spring Creek","03110102000261","Zone 2",4.71332813874,"Stream","9334-03110102000261","Creek runs underground and random point falls on underground section",4713.32813874,"Zone 2"
"196","FLSS21001-196",561690.277056213,653265.632663047,"Equal",146788.916761147,"Zone 2","OverSamp","NotEval"," ","Braggs Branch","03110206000202","Zone 2",3.22895073246,"Stream","9950-03110206000202","",3228.95073246,"Zone 2"
"197","FLSS21001-197",548974.422320989,678622.914917886,"Equal",146788.916761147,"Zone 2","OverSamp","NotEval"," ","","03110206000303","Zone 2",1.6141770949,"Stream","9748-03110206000303","",1614.1770949,"Zone 2"
"198","FLSS21001-198",506855.391135987,581923.074909681,"Equal",146788.916761147,"Zone 2","OverSamp","NotEval"," ","Jacks Creek","03110101000198","Zone 2",3.92892136416,"Stream","107074-03110101000198","",3928.92136416,"Zone 2"
"199","FLSS21001-199",433924.825978097,719757.520899314,"Equal",146788.916761147,"Zone 2","OverSamp","NotEval"," ","","03110103000145","Zone 2",4.83190228158,"Stream","8855-03110103000145","",4831.90228158,"Zone 2"
"200","FLSS21001-200",442424.915190169,642885.794942486,"Equal",146788.916761147,"Zone 2","OverSamp","NotEval"," ","Fish Creek","03110102000813","Zone 2",3.96592633905,"Stream","9104-03110102000813","",3965.92633905,"Zone 2"
"201","FLSS21001-201",569279.061971521,670388.75676372,"Equal",146788.916761147,"Zone 2","OverSamp","NotEval"," ","New River","03110206000052","Zone 2",4.6409128354,"Stream","10081-03110206000052","",4640.9128354,"Zone 2"
